,step_number,num_node_before_batching,num_edge_before_batching,num_graphs_before_batching,num_node_after_batching,num_edge_after_batching,num_graphs_after_batching
323,323,2226,38082,127,2304,39936,128
324,324,2272,39456,127,2304,39936,128
325,325,2244,38394,127,2304,39936,128
326,326,2254,38886,127,2304,39936,128
327,327,2279,39778,127,2304,39936,128
328,328,2287,39910,127,2304,39936,128
329,329,2208,39442,120,2304,39936,128
330,330,2245,38568,127,2304,39936,128
331,331,2237,38318,127,2304,39936,128
332,332,2256,39560,125,2304,39936,128
333,333,2271,39834,127,2304,39936,128
334,334,2214,37326,127,2304,39936,128
335,335,2276,39634,127,2304,39936,128
336,336,2246,39844,123,2304,39936,128
337,337,2271,39206,127,2304,39936,128
338,338,2247,39520,124,2304,39936,128
339,339,2278,39352,127,2304,39936,128
340,340,2264,39742,125,2304,39936,128
341,341,2241,38326,127,2304,39936,128
342,342,2259,39060,127,2304,39936,128
343,343,2268,39724,126,2304,39936,128
344,344,2273,39384,127,2304,39936,128
345,345,2255,38922,127,2304,39936,128
346,346,2259,39752,124,2304,39936,128
347,347,2256,38888,127,2304,39936,128
348,348,2242,38500,127,2304,39936,128
349,349,2262,39120,127,2304,39936,128
350,350,2272,39492,127,2304,39936,128
351,351,2253,39856,124,2304,39936,128
352,352,2239,39516,123,2304,39936,128
353,353,2269,39306,127,2304,39936,128
354,354,2265,39616,125,2304,39936,128
355,355,2285,39782,127,2304,39936,128
356,356,2220,39648,121,2304,39936,128
357,357,2274,39402,127,2304,39936,128
358,358,2249,39660,124,2304,39936,128
359,359,2181,39458,117,2304,39936,128
360,360,2277,39706,127,2304,39936,128
361,361,2254,38816,127,2304,39936,128
362,362,2191,36920,127,2304,39936,128
363,363,2281,39804,127,2304,39936,128
364,364,2286,39934,127,2304,39936,128
365,365,2274,39916,126,2304,39936,128
366,366,2198,39862,118,2304,39936,128
367,367,2179,39918,116,2304,39936,128
368,368,2262,39844,125,2304,39936,128
369,369,2252,39814,123,2304,39936,128
370,370,2246,38514,127,2304,39936,128
371,371,2267,39204,127,2304,39936,128
372,372,2271,39368,127,2304,39936,128
373,373,2211,39566,120,2304,39936,128
374,374,2266,39452,127,2304,39936,128
375,375,2230,38258,127,2304,39936,128
376,376,2250,39656,124,2304,39936,128
377,377,2259,38874,127,2304,39936,128
378,378,2247,39814,124,2304,39936,128
379,379,2278,39804,127,2304,39936,128
380,380,2267,39840,125,2304,39936,128
381,381,2266,39328,127,2304,39936,128
382,382,2226,37882,127,2304,39936,128
383,383,2253,39784,123,2304,39936,128
384,384,2269,39192,127,2304,39936,128
385,385,2265,39756,125,2304,39936,128
386,386,2268,39256,127,2304,39936,128
387,387,2256,38898,127,2304,39936,128
388,388,2203,37292,127,2304,39936,128
389,389,2265,39752,125,2304,39936,128
390,390,2204,39442,120,2304,39936,128
391,391,2196,39512,119,2304,39936,128
392,392,2260,39104,127,2304,39936,128
393,393,2268,39046,127,2304,39936,128
394,394,2236,39758,122,2304,39936,128
395,395,2202,37236,127,2304,39936,128
396,396,2244,38630,127,2304,39936,128
397,397,2252,39760,124,2304,39936,128
398,398,2242,39868,122,2304,39936,128
399,399,2242,38240,127,2304,39936,128
400,400,2262,39894,124,2304,39936,128
401,401,2274,39868,126,2304,39936,128
402,402,2225,39776,121,2304,39936,128
403,403,2283,39934,127,2304,39936,128
404,404,2259,39746,125,2304,39936,128
405,405,2223,37832,127,2304,39936,128
406,406,2248,39492,124,2304,39936,128
407,407,2252,38638,127,2304,39936,128
408,408,2276,39302,127,2304,39936,128
409,409,2268,39904,125,2304,39936,128
410,410,2274,39332,127,2304,39936,128
411,411,2273,39744,126,2304,39936,128
412,412,2249,39904,124,2304,39936,128
413,413,2233,37986,127,2304,39936,128
414,414,2220,39784,121,2304,39936,128
415,415,2255,38718,127,2304,39936,128
416,416,2280,39910,126,2304,39936,128
417,417,2258,39086,127,2304,39936,128
418,418,2256,38878,127,2304,39936,128
419,419,2267,39554,126,2304,39936,128
420,420,2267,39058,127,2304,39936,128
421,421,2263,39626,125,2304,39936,128
422,422,2273,39328,127,2304,39936,128
423,423,2243,38546,127,2304,39936,128
424,424,2272,39562,127,2304,39936,128
425,425,2274,39906,126,2304,39936,128
426,426,2264,39012,127,2304,39936,128
427,427,2230,37996,127,2304,39936,128
428,428,2287,39872,127,2304,39936,128
429,429,2281,39638,127,2304,39936,128
430,430,2257,38838,127,2304,39936,128
431,431,2267,39186,127,2304,39936,128
432,432,2274,39408,127,2304,39936,128
433,433,2272,39932,125,2304,39936,128
434,434,2282,39884,127,2304,39936,128
435,435,2275,39616,127,2304,39936,128
436,436,2260,39918,124,2304,39936,128
437,437,2247,38422,127,2304,39936,128
438,438,2282,39838,127,2304,39936,128
439,439,2260,39666,126,2304,39936,128
440,440,2272,39894,126,2304,39936,128
441,441,2264,39850,125,2304,39936,128
442,442,2286,39832,127,2304,39936,128
443,443,2241,38544,127,2304,39936,128
444,444,2277,39490,127,2304,39936,128
445,445,2234,38120,127,2304,39936,128
446,446,2254,39734,125,2304,39936,128
447,447,2279,39650,127,2304,39936,128
448,448,2225,37962,127,2304,39936,128
449,449,2260,38904,127,2304,39936,128
450,450,2284,39912,127,2304,39936,128
451,451,2247,39800,124,2304,39936,128
452,452,2281,39656,127,2304,39936,128
453,453,2246,38600,127,2304,39936,128
454,454,2265,39376,127,2304,39936,128
455,455,2287,39884,127,2304,39936,128
456,456,2260,39104,127,2304,39936,128
457,457,2283,39602,127,2304,39936,128
458,458,2246,38642,127,2304,39936,128
459,459,2272,39868,125,2304,39936,128
460,460,2254,39810,124,2304,39936,128
461,461,2248,39588,124,2304,39936,128
462,462,2280,39590,127,2304,39936,128
463,463,2276,39880,127,2304,39936,128
464,464,2246,38908,127,2304,39936,128
465,465,2270,39784,126,2304,39936,128
466,466,2268,39824,126,2304,39936,128
467,467,2237,39752,122,2304,39936,128
468,468,2258,39852,124,2304,39936,128
469,469,2271,39430,127,2304,39936,128
470,470,2213,37344,127,2304,39936,128
471,471,2279,39544,127,2304,39936,128
472,472,2270,39782,126,2304,39936,128
473,473,2257,39806,124,2304,39936,128
474,474,2274,39648,127,2304,39936,128
475,475,2268,39700,126,2304,39936,128
476,476,2216,39852,120,2304,39936,128
477,477,2280,39426,127,2304,39936,128
478,478,2268,39192,127,2304,39936,128
479,479,2283,39908,127,2304,39936,128
480,480,2225,39760,121,2304,39936,128
481,481,2226,37720,127,2304,39936,128
482,482,2272,39352,127,2304,39936,128
483,483,2269,39426,127,2304,39936,128
484,484,2238,39678,122,2304,39936,128
485,485,2262,39062,127,2304,39936,128
486,486,2275,39854,126,2304,39936,128
487,487,2278,39926,126,2304,39936,128
488,488,2266,39628,126,2304,39936,128
489,489,2206,39878,118,2304,39936,128
490,490,2284,39702,127,2304,39936,128
491,491,2251,38744,127,2304,39936,128
492,492,2255,38636,127,2304,39936,128
493,493,2268,39704,126,2304,39936,128
494,494,2262,39910,125,2304,39936,128
495,495,2263,39876,125,2304,39936,128
496,496,2211,37714,127,2304,39936,128
497,497,2270,39640,126,2304,39936,128
498,498,2269,39732,126,2304,39936,128
499,499,2237,39818,122,2304,39936,128
500,500,2265,39730,125,2304,39936,128
501,501,2244,39844,123,2304,39936,128
502,502,2241,39754,123,2304,39936,128
503,503,2286,39866,127,2304,39936,128
504,504,2246,38450,127,2304,39936,128
505,505,2278,39760,126,2304,39936,128
506,506,2274,39360,127,2304,39936,128
507,507,2251,38642,127,2304,39936,128
508,508,2259,39810,124,2304,39936,128
509,509,2269,39736,126,2304,39936,128
510,510,2264,39714,125,2304,39936,128
511,511,2214,37534,127,2304,39936,128
512,512,2261,39888,124,2304,39936,128
513,513,2287,39844,127,2304,39936,128
514,514,2277,39616,127,2304,39936,128
515,515,2279,39548,127,2304,39936,128
516,516,2252,38796,127,2304,39936,128
517,517,2279,39896,126,2304,39936,128
518,518,2246,39858,123,2304,39936,128
519,519,2263,39920,124,2304,39936,128
520,520,2268,39580,126,2304,39936,128
521,521,2248,39706,124,2304,39936,128
522,522,2246,38400,127,2304,39936,128
523,523,2238,38416,127,2304,39936,128
524,524,2215,39574,121,2304,39936,128
525,525,2271,39404,127,2304,39936,128
526,526,2289,39896,127,2304,39936,128
527,527,2230,39546,122,2304,39936,128
528,528,2269,39146,127,2304,39936,128
529,529,2256,39890,124,2304,39936,128
530,530,2247,38726,127,2304,39936,128
531,531,2229,38078,127,2304,39936,128
532,532,2254,38644,127,2304,39936,128
533,533,2274,39780,127,2304,39936,128
534,534,2276,39828,126,2304,39936,128
535,535,2269,39620,126,2304,39936,128
536,536,2229,37902,127,2304,39936,128
537,537,2229,38064,127,2304,39936,128
538,538,2221,37702,127,2304,39936,128
539,539,2279,39882,127,2304,39936,128
540,540,2244,39812,123,2304,39936,128
541,541,2277,39432,127,2304,39936,128
542,542,2273,39770,126,2304,39936,128
543,543,2248,38714,127,2304,39936,128
544,544,2219,39646,121,2304,39936,128
545,545,2278,39700,127,2304,39936,128
546,546,2228,39764,121,2304,39936,128
547,547,2278,39934,126,2304,39936,128
548,548,2249,39598,124,2304,39936,128
549,549,2241,38248,127,2304,39936,128
550,550,2243,38420,127,2304,39936,128
551,551,2268,39812,125,2304,39936,128
552,552,2269,39704,126,2304,39936,128
553,553,2218,39476,121,2304,39936,128
554,554,2265,39208,127,2304,39936,128
555,555,2209,39684,120,2304,39936,128
556,556,2210,39740,119,2304,39936,128
557,557,2255,39918,124,2304,39936,128
558,558,2266,39464,127,2304,39936,128
559,559,2260,39846,124,2304,39936,128
560,560,2171,39482,116,2304,39936,128
561,561,2234,39916,121,2304,39936,128
562,562,2288,39820,127,2304,39936,128
563,563,2275,39840,127,2304,39936,128
564,564,2265,39600,126,2304,39936,128
565,565,2252,39878,123,2304,39936,128
566,566,2254,38778,127,2304,39936,128
567,567,2277,39848,127,2304,39936,128
568,568,2272,39458,127,2304,39936,128
569,569,2261,39886,124,2304,39936,128
570,570,2254,38960,127,2304,39936,128
571,571,2269,39336,127,2304,39936,128
572,572,2197,36892,127,2304,39936,128
573,573,2237,38354,127,2304,39936,128
574,574,2281,39754,127,2304,39936,128
575,575,2247,39706,123,2304,39936,128
576,576,2239,39726,123,2304,39936,128
577,577,2221,39672,121,2304,39936,128
578,578,2287,39874,127,2304,39936,128
579,579,2285,39822,127,2304,39936,128
580,580,2241,38336,127,2304,39936,128
581,581,2256,38862,127,2304,39936,128
582,582,2259,39078,127,2304,39936,128
583,583,2249,39778,124,2304,39936,128
584,584,2258,39672,124,2304,39936,128
585,585,2277,39836,126,2304,39936,128
586,586,2214,37514,127,2304,39936,128
587,587,2285,39684,127,2304,39936,128
588,588,2284,39888,127,2304,39936,128
589,589,2272,39690,126,2304,39936,128
590,590,2256,39854,125,2304,39936,128
591,591,2261,39840,125,2304,39936,128
592,592,2231,39380,123,2304,39936,128
593,593,2208,39682,119,2304,39936,128
594,594,2269,39456,127,2304,39936,128
595,595,2266,39262,127,2304,39936,128
596,596,2245,38634,127,2304,39936,128
597,597,2265,39154,127,2304,39936,128
598,598,2254,38762,127,2304,39936,128
599,599,2271,39744,127,2304,39936,128
600,600,2260,39592,125,2304,39936,128
601,601,2231,39878,121,2304,39936,128
602,602,2194,39810,118,2304,39936,128
603,603,2269,39122,127,2304,39936,128
604,604,2241,39856,123,2304,39936,128
605,605,2264,39012,127,2304,39936,128
606,606,2251,38946,127,2304,39936,128
607,607,2240,38346,127,2304,39936,128
608,608,2204,37108,127,2304,39936,128
609,609,2254,39024,127,2304,39936,128
610,610,2248,39774,124,2304,39936,128
611,611,2205,37168,127,2304,39936,128
612,612,2183,39478,117,2304,39936,128
613,613,2247,39606,124,2304,39936,128
614,614,2269,39164,127,2304,39936,128
615,615,2267,39192,127,2304,39936,128
616,616,2271,39884,126,2304,39936,128
617,617,2269,39314,127,2304,39936,128
618,618,2241,39900,123,2304,39936,128
619,619,2235,38290,127,2304,39936,128
620,620,2268,39428,127,2304,39936,128
621,621,2269,39366,127,2304,39936,128
622,622,2262,39384,127,2304,39936,128
623,623,2268,39448,127,2304,39936,128
624,624,2249,39498,124,2304,39936,128
625,625,2264,39522,126,2304,39936,128
626,626,2224,37518,127,2304,39936,128
627,627,2258,39818,124,2304,39936,128
628,628,2266,39652,126,2304,39936,128
629,629,2265,39510,127,2304,39936,128
630,630,2274,39598,127,2304,39936,128
631,631,2278,39638,127,2304,39936,128
632,632,2268,39504,127,2304,39936,128
633,633,2256,39688,124,2304,39936,128
634,634,2278,39554,127,2304,39936,128
635,635,2147,39576,113,2304,39936,128
636,636,2269,39670,126,2304,39936,128
637,637,2209,39840,119,2304,39936,128
638,638,2217,39838,120,2304,39936,128
639,639,2204,37192,127,2304,39936,128
640,640,2281,39832,126,2304,39936,128
641,641,2227,39754,121,2304,39936,128
642,642,2194,36910,127,2304,39936,128
643,643,2238,39732,123,2304,39936,128
644,644,2276,39798,126,2304,39936,128
645,645,2191,39754,118,2304,39936,128
646,646,2234,38214,127,2304,39936,128
647,647,2209,37152,127,2304,39936,128
648,648,2263,39578,126,2304,39936,128
649,649,2259,38996,127,2304,39936,128
650,650,2252,39800,123,2304,39936,128
651,651,2282,39936,127,2304,39936,128
652,652,2228,38088,127,2304,39936,128
653,653,2267,39132,127,2304,39936,128
654,654,2281,39716,127,2304,39936,128
655,655,2277,39910,125,2304,39936,128
656,656,2266,39832,127,2304,39936,128
657,657,2271,39832,126,2304,39936,128
658,658,2272,39584,127,2304,39936,128
659,659,2268,39356,127,2304,39936,128
660,660,2279,39908,126,2304,39936,128
661,661,2264,39772,125,2304,39936,128
662,662,2261,39328,127,2304,39936,128
663,663,2239,38354,127,2304,39936,128
664,664,2244,38652,127,2304,39936,128
665,665,2269,39682,126,2304,39936,128
666,666,2272,39644,126,2304,39936,128
667,667,2266,39304,127,2304,39936,128
668,668,2251,39774,124,2304,39936,128
669,669,2284,39772,127,2304,39936,128
670,670,2229,39752,122,2304,39936,128
671,671,2281,39664,127,2304,39936,128
672,672,2224,39664,121,2304,39936,128
673,673,2270,39230,127,2304,39936,128
674,674,2270,39378,127,2304,39936,128
675,675,2265,39148,127,2304,39936,128
676,676,2270,39266,127,2304,39936,128
677,677,2249,39738,124,2304,39936,128
678,678,2235,39762,122,2304,39936,128
679,679,2256,39030,127,2304,39936,128
680,680,2255,38734,127,2304,39936,128
681,681,2226,39702,121,2304,39936,128
682,682,2257,38886,127,2304,39936,128
683,683,2241,39704,123,2304,39936,128
684,684,2265,39864,125,2304,39936,128
685,685,2251,38720,127,2304,39936,128
686,686,2281,39694,127,2304,39936,128
687,687,2270,39508,127,2304,39936,128
688,688,2257,39006,127,2304,39936,128
689,689,2260,38970,127,2304,39936,128
690,690,2243,39872,122,2304,39936,128
691,691,2245,39884,123,2304,39936,128
692,692,2277,39564,127,2304,39936,128
