,step_number,num_node_before_batching,num_edge_before_batching,num_graphs_before_batching,num_node_after_batching,num_edge_after_batching,num_graphs_after_batching
107,107,256,4948,13,320,4992,16
108,108,255,4318,15,320,4992,16
109,109,253,4166,15,320,4992,16
110,110,270,4686,15,320,4992,16
111,111,273,4802,15,320,4992,16
112,112,264,4474,15,320,4992,16
113,113,273,4752,15,320,4992,16
114,114,263,4860,14,320,4992,16
115,115,266,4588,15,320,4992,16
116,116,258,4692,14,320,4992,16
117,117,276,4884,15,320,4992,16
118,118,255,4146,15,320,4992,16
119,119,243,4376,13,320,4992,16
120,120,263,4854,14,320,4992,16
121,121,275,4880,15,320,4992,16
122,122,270,4736,15,320,4992,16
123,123,250,4188,15,320,4992,16
124,124,256,4862,13,320,4992,16
125,125,276,4866,15,320,4992,16
126,126,253,4100,15,320,4992,16
127,127,255,4266,15,320,4992,16
128,128,273,4800,15,320,4992,16
129,129,259,4290,15,320,4992,16
130,130,259,4356,15,320,4992,16
131,131,253,4152,15,320,4992,16
132,132,266,4496,15,320,4992,16
133,133,270,4684,15,320,4992,16
134,134,261,4390,15,320,4992,16
135,135,262,4834,14,320,4992,16
136,136,254,4138,15,320,4992,16
137,137,263,4446,15,320,4992,16
138,138,261,4850,14,320,4992,16
139,139,262,4420,15,320,4992,16
140,140,278,4956,15,320,4992,16
141,141,268,4584,15,320,4992,16
142,142,264,4460,15,320,4992,16
143,143,272,4784,15,320,4992,16
144,144,275,4950,15,320,4992,16
145,145,245,3916,15,320,4992,16
146,146,256,4250,15,320,4992,16
147,147,264,4514,15,320,4992,16
148,148,264,4436,15,320,4992,16
149,149,274,4904,15,320,4992,16
150,150,252,4074,15,320,4992,16
151,151,265,4502,15,320,4992,16
152,152,274,4872,15,320,4992,16
153,153,253,4778,13,320,4992,16
154,154,250,4110,15,320,4992,16
155,155,263,4824,14,320,4992,16
156,156,261,4382,15,320,4992,16
157,157,278,4974,15,320,4992,16
158,158,263,4434,15,320,4992,16
159,159,257,4916,13,320,4992,16
160,160,274,4844,15,320,4992,16
161,161,274,4818,15,320,4992,16
162,162,252,4760,13,320,4992,16
163,163,267,4586,15,320,4992,16
164,164,263,4818,14,320,4992,16
165,165,262,4806,14,320,4992,16
166,166,247,3908,15,320,4992,16
167,167,262,4918,14,320,4992,16
168,168,269,4648,15,320,4992,16
169,169,259,4618,14,320,4992,16
170,170,266,4538,15,320,4992,16
171,171,269,4670,15,320,4992,16
172,172,266,4520,15,320,4992,16
173,173,260,4364,15,320,4992,16
174,174,258,4524,14,320,4992,16
175,175,263,4772,14,320,4992,16
176,176,273,4764,15,320,4992,16
177,177,276,4902,15,320,4992,16
178,178,250,4690,13,320,4992,16
179,179,258,4260,15,320,4992,16
180,180,268,4594,15,320,4992,16
181,181,263,4858,14,320,4992,16
182,182,252,4376,14,320,4992,16
183,183,254,4862,13,320,4992,16
184,184,260,4318,15,320,4992,16
185,185,266,4546,15,320,4992,16
186,186,260,4314,15,320,4992,16
187,187,267,4950,14,320,4992,16
188,188,259,4708,14,320,4992,16
189,189,264,4520,15,320,4992,16
190,190,264,4796,14,320,4992,16
191,191,263,4518,15,320,4992,16
192,192,250,4000,15,320,4992,16
193,193,270,4822,15,320,4992,16
194,194,267,4698,15,320,4992,16
195,195,261,4708,14,320,4992,16
196,196,265,4522,15,320,4992,16
197,197,267,4972,14,320,4992,16
198,198,267,4590,15,320,4992,16
199,199,258,4302,15,320,4992,16
200,200,254,4130,15,320,4992,16
201,201,257,4352,15,320,4992,16
202,202,258,4672,14,320,4992,16
203,203,272,4796,15,320,4992,16
204,204,264,4832,14,320,4992,16
205,205,264,4448,15,320,4992,16
206,206,263,4416,15,320,4992,16
207,207,258,4284,15,320,4992,16
208,208,272,4784,15,320,4992,16
209,209,267,4622,15,320,4992,16
210,210,271,4762,15,320,4992,16
211,211,256,4522,15,320,4992,16
212,212,265,4536,15,320,4992,16
213,213,261,4660,14,320,4992,16
214,214,266,4580,15,320,4992,16
215,215,272,4834,15,320,4992,16
216,216,256,4896,13,320,4992,16
217,217,273,4914,15,320,4992,16
218,218,268,4962,14,320,4992,16
219,219,262,4720,14,320,4992,16
220,220,275,4856,15,320,4992,16
221,221,262,4426,15,320,4992,16
222,222,259,4282,15,320,4992,16
223,223,262,4718,14,320,4992,16
224,224,261,4384,15,320,4992,16
225,225,263,4478,15,320,4992,16
226,226,252,4706,13,320,4992,16
227,227,271,4908,15,320,4992,16
228,228,247,3976,15,320,4992,16
229,229,265,4482,15,320,4992,16
230,230,261,4370,15,320,4992,16
231,231,273,4778,15,320,4992,16
232,232,277,4986,15,320,4992,16
233,233,263,4474,15,320,4992,16
234,234,271,4752,15,320,4992,16
235,235,266,4526,15,320,4992,16
236,236,268,4700,15,320,4992,16
237,237,274,4814,15,320,4992,16
238,238,276,4878,15,320,4992,16
239,239,263,4776,14,320,4992,16
240,240,261,4322,15,320,4992,16
241,241,271,4684,15,320,4992,16
242,242,253,4730,13,320,4992,16
243,243,265,4866,14,320,4992,16
244,244,272,4888,15,320,4992,16
245,245,261,4358,15,320,4992,16
246,246,257,4232,15,320,4992,16
247,247,270,4690,15,320,4992,16
248,248,258,4296,15,320,4992,16
249,249,257,4272,15,320,4992,16
250,250,256,4576,14,320,4992,16
251,251,269,4688,15,320,4992,16
252,252,269,4976,14,320,4992,16
253,253,257,4656,14,320,4992,16
254,254,266,4966,14,320,4992,16
255,255,265,4798,14,320,4992,16
256,256,266,4548,15,320,4992,16
257,257,264,4532,15,320,4992,16
258,258,262,4758,14,320,4992,16
259,259,244,3844,15,320,4992,16
260,260,267,4950,14,320,4992,16
261,261,270,4718,15,320,4992,16
262,262,272,4742,15,320,4992,16
263,263,265,4472,15,320,4992,16
264,264,273,4814,15,320,4992,16
265,265,255,4868,13,320,4992,16
266,266,267,4722,15,320,4992,16
267,267,267,4630,15,320,4992,16
268,268,262,4426,15,320,4992,16
269,269,260,4322,15,320,4992,16
270,270,243,3828,15,320,4992,16
271,271,261,4752,14,320,4992,16
272,272,272,4806,15,320,4992,16
273,273,273,4838,15,320,4992,16
274,274,267,4880,14,320,4992,16
275,275,262,4414,15,320,4992,16
276,276,274,4888,15,320,4992,16
277,277,271,4708,15,320,4992,16
278,278,259,4674,14,320,4992,16
279,279,266,4878,14,320,4992,16
280,280,268,4648,15,320,4992,16
281,281,268,4636,15,320,4992,16
282,282,259,4360,15,320,4992,16
283,283,275,4856,15,320,4992,16
284,284,273,4836,15,320,4992,16
285,285,266,4564,15,320,4992,16
286,286,274,4778,15,320,4992,16
287,287,263,4440,15,320,4992,16
288,288,243,4398,13,320,4992,16
289,289,263,4792,14,320,4992,16
290,290,259,4594,14,320,4992,16
291,291,244,4750,12,320,4992,16
292,292,253,4326,15,320,4992,16
293,293,259,4428,15,320,4992,16
294,294,265,4584,15,320,4992,16
295,295,272,4846,15,320,4992,16
296,296,272,4844,15,320,4992,16
297,297,262,4738,14,320,4992,16
298,298,271,4766,15,320,4992,16
299,299,266,4526,15,320,4992,16
300,300,260,4354,15,320,4992,16
301,301,266,4556,15,320,4992,16
302,302,272,4762,15,320,4992,16
303,303,270,4842,15,320,4992,16
304,304,256,4582,14,320,4992,16
305,305,274,4890,15,320,4992,16
306,306,251,4088,15,320,4992,16
307,307,253,4790,13,320,4992,16
308,308,266,4868,14,320,4992,16
309,309,261,4700,14,320,4992,16
310,310,263,4430,15,320,4992,16
311,311,259,4270,15,320,4992,16
312,312,255,4842,13,320,4992,16
313,313,267,4884,14,320,4992,16
314,314,251,4772,13,320,4992,16
315,315,268,4942,14,320,4992,16
316,316,268,4632,15,320,4992,16
317,317,246,4488,13,320,4992,16
318,318,263,4802,14,320,4992,16
319,319,274,4914,15,320,4992,16
320,320,267,4924,14,320,4992,16
321,321,269,4756,15,320,4992,16
322,322,262,4448,15,320,4992,16
323,323,263,4484,15,320,4992,16
324,324,264,4812,14,320,4992,16
325,325,275,4846,15,320,4992,16
326,326,271,4708,15,320,4992,16
327,327,247,3968,15,320,4992,16
328,328,269,4696,15,320,4992,16
329,329,277,4992,15,320,4992,16
330,330,273,4832,15,320,4992,16
331,331,266,4654,15,320,4992,16
332,332,265,4862,14,320,4992,16
333,333,265,4546,15,320,4992,16
334,334,262,4402,15,320,4992,16
335,335,267,4612,15,320,4992,16
336,336,248,3994,15,320,4992,16
337,337,266,4924,14,320,4992,16
338,338,276,4900,15,320,4992,16
339,339,257,4276,15,320,4992,16
340,340,265,4880,14,320,4992,16
341,341,262,4736,14,320,4992,16
342,342,266,4636,15,320,4992,16
343,343,261,4362,15,320,4992,16
344,344,263,4734,14,320,4992,16
345,345,278,4972,15,320,4992,16
346,346,260,4336,15,320,4992,16
347,347,251,4038,15,320,4992,16
348,348,267,4878,14,320,4992,16
349,349,268,4604,15,320,4992,16
350,350,273,4814,15,320,4992,16
351,351,269,4702,15,320,4992,16
352,352,240,4606,12,320,4992,16
353,353,269,4962,14,320,4992,16
354,354,261,4346,15,320,4992,16
355,355,276,4898,15,320,4992,16
356,356,258,4312,15,320,4992,16
357,357,246,4522,13,320,4992,16
358,358,243,4732,12,320,4992,16
359,359,265,4600,15,320,4992,16
360,360,251,4052,15,320,4992,16
361,361,265,4566,15,320,4992,16
362,362,251,4792,13,320,4992,16
363,363,264,4804,14,320,4992,16
364,364,267,4730,15,320,4992,16
365,365,268,4612,15,320,4992,16
366,366,263,4530,15,320,4992,16
367,367,248,3936,15,320,4992,16
368,368,275,4862,15,320,4992,16
369,369,276,4898,15,320,4992,16
370,370,250,4638,13,320,4992,16
371,371,266,4546,15,320,4992,16
372,372,276,4916,15,320,4992,16
373,373,275,4896,15,320,4992,16
374,374,263,4436,15,320,4992,16
375,375,278,4934,15,320,4992,16
376,376,255,4790,13,320,4992,16
377,377,271,4704,15,320,4992,16
378,378,269,4566,15,320,4992,16
379,379,262,4564,15,320,4992,16
380,380,253,4806,13,320,4992,16
381,381,274,4816,15,320,4992,16
382,382,263,4436,15,320,4992,16
383,383,257,4230,15,320,4992,16
384,384,261,4654,14,320,4992,16
385,385,266,4848,14,320,4992,16
386,386,259,4310,15,320,4992,16
387,387,258,4620,14,320,4992,16
388,388,271,4748,15,320,4992,16
389,389,253,4162,15,320,4992,16
390,390,263,4472,15,320,4992,16
391,391,276,4906,15,320,4992,16
392,392,272,4752,15,320,4992,16
393,393,257,4214,15,320,4992,16
394,394,266,4566,15,320,4992,16
395,395,276,4918,15,320,4992,16
396,396,263,4592,15,320,4992,16
397,397,275,4902,15,320,4992,16
398,398,263,4532,15,320,4992,16
399,399,260,4354,15,320,4992,16
400,400,272,4790,15,320,4992,16
401,401,274,4876,15,320,4992,16
402,402,254,4198,15,320,4992,16
403,403,258,4272,15,320,4992,16
404,404,260,4338,15,320,4992,16
405,405,259,4688,14,320,4992,16
406,406,249,4630,13,320,4992,16
407,407,265,4898,14,320,4992,16
408,408,265,4984,14,320,4992,16
409,409,266,4860,14,320,4992,16
410,410,272,4770,15,320,4992,16
411,411,274,4770,15,320,4992,16
412,412,262,4390,15,320,4992,16
413,413,259,4288,15,320,4992,16
414,414,262,4514,15,320,4992,16
415,415,262,4376,15,320,4992,16
416,416,264,4432,15,320,4992,16
417,417,256,4302,15,320,4992,16
418,418,260,4312,15,320,4992,16
419,419,276,4960,15,320,4992,16
420,420,259,4306,15,320,4992,16
421,421,268,4922,14,320,4992,16
422,422,265,4556,15,320,4992,16
423,423,255,4168,15,320,4992,16
424,424,265,4854,14,320,4992,16
425,425,259,4336,15,320,4992,16
426,426,272,4752,15,320,4992,16
427,427,251,4688,13,320,4992,16
428,428,257,4912,13,320,4992,16
429,429,268,4738,15,320,4992,16
430,430,276,4866,15,320,4992,16
431,431,264,4516,15,320,4992,16
432,432,257,4620,14,320,4992,16
433,433,260,4336,15,320,4992,16
434,434,247,4934,12,320,4992,16
435,435,261,4386,15,320,4992,16
436,436,259,4316,15,320,4992,16
437,437,262,4444,15,320,4992,16
438,438,264,4584,15,320,4992,16
439,439,243,4830,12,320,4992,16
440,440,272,4800,15,320,4992,16
441,441,267,4854,14,320,4992,16
442,442,272,4872,15,320,4992,16
443,443,266,4496,15,320,4992,16
444,444,250,4022,15,320,4992,16
445,445,252,4768,13,320,4992,16
446,446,279,4982,15,320,4992,16
447,447,267,4944,14,320,4992,16
448,448,267,4572,15,320,4992,16
449,449,278,4990,15,320,4992,16
450,450,259,4598,14,320,4992,16
451,451,269,4636,15,320,4992,16
452,452,273,4876,15,320,4992,16
453,453,262,4732,14,320,4992,16
454,454,231,4682,11,320,4992,16
455,455,275,4814,15,320,4992,16
456,456,250,4668,13,320,4992,16
457,457,277,4912,15,320,4992,16
458,458,258,4616,14,320,4992,16
459,459,254,4142,15,320,4992,16
460,460,259,4306,15,320,4992,16
461,461,260,4306,15,320,4992,16
462,462,272,4864,15,320,4992,16
463,463,261,4718,14,320,4992,16
464,464,272,4770,15,320,4992,16
465,465,249,3972,15,320,4992,16
466,466,263,4456,15,320,4992,16
467,467,265,4478,15,320,4992,16
468,468,263,4736,14,320,4992,16
469,469,274,4938,15,320,4992,16
470,470,267,4640,15,320,4992,16
471,471,260,4298,15,320,4992,16
472,472,258,4974,13,320,4992,16
473,473,278,4948,15,320,4992,16
474,474,262,4388,15,320,4992,16
475,475,264,4510,15,320,4992,16
476,476,262,4448,15,320,4992,16
477,477,273,4828,15,320,4992,16
478,478,270,4672,15,320,4992,16
479,479,267,4678,15,320,4992,16
480,480,256,4572,14,320,4992,16
481,481,263,4480,15,320,4992,16
482,482,268,4634,15,320,4992,16
483,483,266,4580,15,320,4992,16
484,484,242,3792,15,320,4992,16
485,485,262,4418,15,320,4992,16
486,486,252,4746,13,320,4992,16
487,487,265,4862,14,320,4992,16
488,488,257,4214,15,320,4992,16
489,489,265,4862,14,320,4992,16
490,490,251,4676,13,320,4992,16
491,491,245,3904,15,320,4992,16
492,492,273,4792,15,320,4992,16
493,493,274,4860,15,320,4992,16
494,494,274,4898,15,320,4992,16
495,495,266,4944,14,320,4992,16
496,496,269,4666,15,320,4992,16
497,497,267,4538,15,320,4992,16
498,498,247,3906,15,320,4992,16
499,499,265,4918,14,320,4992,16
500,500,266,4566,15,320,4992,16
501,501,268,4686,15,320,4992,16
502,502,264,4494,15,320,4992,16
503,503,272,4794,15,320,4992,16
504,504,261,4378,15,320,4992,16
505,505,253,4734,13,320,4992,16
506,506,253,4082,15,320,4992,16
507,507,265,4848,14,320,4992,16
508,508,272,4860,15,320,4992,16
509,509,258,4578,14,320,4992,16
510,510,263,4728,14,320,4992,16
511,511,261,4762,14,320,4992,16
512,512,265,4858,14,320,4992,16
513,513,270,4644,15,320,4992,16
514,514,256,4260,15,320,4992,16
515,515,248,3946,15,320,4992,16
516,516,260,4346,15,320,4992,16
517,517,258,4930,13,320,4992,16
518,518,262,4764,14,320,4992,16
519,519,271,4760,15,320,4992,16
520,520,268,4618,15,320,4992,16
521,521,271,4810,15,320,4992,16
522,522,274,4860,15,320,4992,16
523,523,244,4762,12,320,4992,16
524,524,248,4662,13,320,4992,16
525,525,257,4586,14,320,4992,16
526,526,264,4876,14,320,4992,16
527,527,266,4572,15,320,4992,16
528,528,271,4664,15,320,4992,16
529,529,273,4860,15,320,4992,16
530,530,265,4824,14,320,4992,16
531,531,276,4936,15,320,4992,16
532,532,264,4554,15,320,4992,16
533,533,252,4698,13,320,4992,16
534,534,265,4550,15,320,4992,16
535,535,252,4134,15,320,4992,16
536,536,272,4778,15,320,4992,16
537,537,275,4972,15,320,4992,16
538,538,271,4772,15,320,4992,16
539,539,260,4296,15,320,4992,16
540,540,266,4558,15,320,4992,16
541,541,266,4668,15,320,4992,16
542,542,264,4480,15,320,4992,16
543,543,269,4614,15,320,4992,16
544,544,266,4648,15,320,4992,16
545,545,277,4918,15,320,4992,16
546,546,263,4428,15,320,4992,16
547,547,268,4978,14,320,4992,16
548,548,275,4850,15,320,4992,16
549,549,277,4908,15,320,4992,16
550,550,261,4418,15,320,4992,16
551,551,271,4706,15,320,4992,16
552,552,267,4600,15,320,4992,16
553,553,269,4738,15,320,4992,16
554,554,269,4630,15,320,4992,16
555,555,276,4882,15,320,4992,16
556,556,265,4842,14,320,4992,16
557,557,268,4664,15,320,4992,16
558,558,273,4864,15,320,4992,16
559,559,245,4496,13,320,4992,16
560,560,267,4960,14,320,4992,16
561,561,262,4484,15,320,4992,16
562,562,253,4792,13,320,4992,16
563,563,255,4788,13,320,4992,16
564,564,270,4690,15,320,4992,16
565,565,266,4576,15,320,4992,16
566,566,255,4208,15,320,4992,16
567,567,277,4956,15,320,4992,16
568,568,260,4410,15,320,4992,16
569,569,274,4772,15,320,4992,16
570,570,268,4988,14,320,4992,16
571,571,262,4828,14,320,4992,16
572,572,256,4278,15,320,4992,16
573,573,261,4718,14,320,4992,16
574,574,267,4920,14,320,4992,16
575,575,258,4278,15,320,4992,16
576,576,268,4940,14,320,4992,16
577,577,260,4328,15,320,4992,16
578,578,269,4674,15,320,4992,16
579,579,260,4672,14,320,4992,16
580,580,274,4866,15,320,4992,16
581,581,242,4736,12,320,4992,16
582,582,254,4910,13,320,4992,16
583,583,274,4826,15,320,4992,16
584,584,267,4588,15,320,4992,16
585,585,257,4302,15,320,4992,16
586,586,270,4704,15,320,4992,16
587,587,265,4828,14,320,4992,16
588,588,265,4572,15,320,4992,16
589,589,262,4764,14,320,4992,16
590,590,265,4466,15,320,4992,16
591,591,268,4936,14,320,4992,16
592,592,262,4416,15,320,4992,16
593,593,260,4396,15,320,4992,16
594,594,262,4378,15,320,4992,16
595,595,251,4672,13,320,4992,16
596,596,263,4418,15,320,4992,16
597,597,275,4824,15,320,4992,16
598,598,250,4654,13,320,4992,16
599,599,262,4744,14,320,4992,16
600,600,261,4432,15,320,4992,16
601,601,256,4936,13,320,4992,16
602,602,274,4812,15,320,4992,16
603,603,270,4760,15,320,4992,16
604,604,264,4496,15,320,4992,16
605,605,255,4214,15,320,4992,16
606,606,274,4816,15,320,4992,16
607,607,258,4574,14,320,4992,16
608,608,264,4458,15,320,4992,16
609,609,249,4612,13,320,4992,16
610,610,264,4524,15,320,4992,16
611,611,263,4432,15,320,4992,16
612,612,261,4392,15,320,4992,16
613,613,263,4906,14,320,4992,16
614,614,263,4464,15,320,4992,16
615,615,261,4340,15,320,4992,16
616,616,263,4516,15,320,4992,16
617,617,273,4782,15,320,4992,16
618,618,268,4606,15,320,4992,16
619,619,264,4486,15,320,4992,16
620,620,276,4876,15,320,4992,16
621,621,251,4754,13,320,4992,16
622,622,274,4850,15,320,4992,16
623,623,264,4506,15,320,4992,16
624,624,258,4610,14,320,4992,16
625,625,268,4676,15,320,4992,16
626,626,255,4896,13,320,4992,16
627,627,265,4520,15,320,4992,16
628,628,264,4564,15,320,4992,16
629,629,266,4556,15,320,4992,16
630,630,261,4756,14,320,4992,16
631,631,278,4982,15,320,4992,16
632,632,261,4408,15,320,4992,16
633,633,261,4392,15,320,4992,16
634,634,264,4904,14,320,4992,16
635,635,277,4976,15,320,4992,16
636,636,255,4146,15,320,4992,16
637,637,256,4276,15,320,4992,16
638,638,269,4632,15,320,4992,16
639,639,260,4404,15,320,4992,16
640,640,274,4926,15,320,4992,16
641,641,259,4632,14,320,4992,16
642,642,255,4576,14,320,4992,16
643,643,257,4204,15,320,4992,16
644,644,268,4666,15,320,4992,16
645,645,262,4354,15,320,4992,16
646,646,250,4644,13,320,4992,16
647,647,259,4980,13,320,4992,16
648,648,252,4154,15,320,4992,16
649,649,253,4790,13,320,4992,16
650,650,246,3910,15,320,4992,16
651,651,268,4596,15,320,4992,16
652,652,271,4782,15,320,4992,16
653,653,265,4862,14,320,4992,16
654,654,265,4540,15,320,4992,16
655,655,259,4624,14,320,4992,16
656,656,272,4770,15,320,4992,16
657,657,272,4838,15,320,4992,16
658,658,234,3514,15,320,4992,16
659,659,268,4690,15,320,4992,16
660,660,259,4728,14,320,4992,16
661,661,263,4802,14,320,4992,16
662,662,261,4402,15,320,4992,16
663,663,269,4602,15,320,4992,16
664,664,259,4354,15,320,4992,16
665,665,274,4802,15,320,4992,16
666,666,262,4694,14,320,4992,16
667,667,276,4940,15,320,4992,16
668,668,262,4766,14,320,4992,16
669,669,259,4382,15,320,4992,16
670,670,265,4502,15,320,4992,16
671,671,266,4920,14,320,4992,16
672,672,275,4888,15,320,4992,16
673,673,256,4204,15,320,4992,16
674,674,276,4924,15,320,4992,16
675,675,244,4532,13,320,4992,16
676,676,275,4914,15,320,4992,16
677,677,240,3790,15,320,4992,16
678,678,266,4604,15,320,4992,16
679,679,257,4252,15,320,4992,16
680,680,270,4744,15,320,4992,16
681,681,263,4728,14,320,4992,16
682,682,260,4306,15,320,4992,16
683,683,270,4724,15,320,4992,16
684,684,262,4838,14,320,4992,16
685,685,261,4464,15,320,4992,16
686,686,271,4752,15,320,4992,16
687,687,258,4682,14,320,4992,16
688,688,265,4800,14,320,4992,16
689,689,261,4416,15,320,4992,16
690,690,255,4160,15,320,4992,16
691,691,260,4736,14,320,4992,16
692,692,260,4612,14,320,4992,16
693,693,267,4910,14,320,4992,16
694,694,273,4776,15,320,4992,16
695,695,259,4282,15,320,4992,16
696,696,262,4752,14,320,4992,16
697,697,267,4976,14,320,4992,16
698,698,260,4744,14,320,4992,16
699,699,267,4916,14,320,4992,16
700,700,277,4930,15,320,4992,16
701,701,273,4802,15,320,4992,16
702,702,257,4302,15,320,4992,16
703,703,272,4748,15,320,4992,16
704,704,276,4858,15,320,4992,16
705,705,263,4494,15,320,4992,16
706,706,273,4794,15,320,4992,16
707,707,268,4640,15,320,4992,16
708,708,259,4630,14,320,4992,16
709,709,253,4138,15,320,4992,16
710,710,273,4764,15,320,4992,16
711,711,275,4860,15,320,4992,16
712,712,247,4884,12,320,4992,16
713,713,274,4854,15,320,4992,16
714,714,271,4742,15,320,4992,16
715,715,262,4412,15,320,4992,16
716,716,258,4298,15,320,4992,16
717,717,267,4664,15,320,4992,16
718,718,270,4706,15,320,4992,16
719,719,255,4200,15,320,4992,16
720,720,275,4870,15,320,4992,16
721,721,265,4920,14,320,4992,16
722,722,265,4530,15,320,4992,16
723,723,273,4914,15,320,4992,16
724,724,270,4708,15,320,4992,16
725,725,268,4648,15,320,4992,16
726,726,253,4140,15,320,4992,16
727,727,275,4900,15,320,4992,16
728,728,264,4846,14,320,4992,16
729,729,262,4364,15,320,4992,16
730,730,250,4688,13,320,4992,16
731,731,273,4842,15,320,4992,16
732,732,269,4766,15,320,4992,16
733,733,262,4414,15,320,4992,16
734,734,267,4582,15,320,4992,16
735,735,273,4798,15,320,4992,16
736,736,258,4460,15,320,4992,16
737,737,261,4358,15,320,4992,16
738,738,255,4236,15,320,4992,16
739,739,268,4682,15,320,4992,16
740,740,278,4972,15,320,4992,16
741,741,276,4940,15,320,4992,16
742,742,273,4870,15,320,4992,16
743,743,262,4562,15,320,4992,16
744,744,268,4606,15,320,4992,16
745,745,273,4826,15,320,4992,16
746,746,237,4536,12,320,4992,16
747,747,258,4266,15,320,4992,16
748,748,262,4454,15,320,4992,16
749,749,252,4654,13,320,4992,16
750,750,264,4818,14,320,4992,16
751,751,268,4628,15,320,4992,16
752,752,265,4854,14,320,4992,16
753,753,275,4832,15,320,4992,16
754,754,276,4888,15,320,4992,16
755,755,278,4958,15,320,4992,16
756,756,256,4222,15,320,4992,16
757,757,265,4512,15,320,4992,16
758,758,273,4802,15,320,4992,16
759,759,268,4636,15,320,4992,16
760,760,275,4960,15,320,4992,16
761,761,261,4388,15,320,4992,16
762,762,274,4852,15,320,4992,16
763,763,265,4470,15,320,4992,16
764,764,257,4224,15,320,4992,16
765,765,276,4984,15,320,4992,16
766,766,270,4700,15,320,4992,16
767,767,246,3976,15,320,4992,16
768,768,275,4850,15,320,4992,16
769,769,273,4818,15,320,4992,16
