,step_number,num_node_before_batching,num_edge_before_batching,num_graphs_before_batching,num_node_after_batching,num_edge_after_batching,num_graphs_after_batching
256,256,283,5144,15,512,8192,16
257,257,267,4612,15,512,8192,16
258,258,268,4636,15,512,8192,16
259,259,261,4426,15,512,8192,16
260,260,263,4472,15,512,8192,16
261,261,272,4784,15,512,8192,16
262,262,273,4774,15,512,8192,16
263,263,279,4958,15,512,8192,16
264,264,258,4288,15,512,8192,16
265,265,290,5452,15,512,8192,16
266,266,283,5092,15,512,8192,16
267,267,295,5592,15,512,8192,16
268,268,248,4158,15,256,8192,16
269,269,261,4436,15,512,8192,16
270,270,272,4868,15,512,8192,16
271,271,275,4890,15,512,8192,16
272,272,270,4764,15,512,8192,16
273,273,284,5226,15,512,8192,16
274,274,267,4600,15,512,8192,16
275,275,270,4704,15,512,8192,16
276,276,258,4250,15,512,8192,16
277,277,269,4704,15,512,8192,16
278,278,263,4586,15,512,8192,16
279,279,276,4962,15,512,8192,16
280,280,268,4680,15,512,8192,16
281,281,255,4230,15,256,8192,16
282,282,290,5420,15,512,8192,16
283,283,280,5084,15,512,8192,16
284,284,275,4862,15,512,8192,16
285,285,258,4244,15,512,8192,16
286,286,287,5320,15,512,8192,16
287,287,285,5190,15,512,8192,16
288,288,290,5506,15,512,8192,16
289,289,274,4838,15,512,8192,16
290,290,278,4966,15,512,8192,16
291,291,278,4992,15,512,8192,16
292,292,276,4972,15,512,8192,16
293,293,285,5256,15,512,8192,16
294,294,271,4838,15,512,8192,16
295,295,262,4448,15,512,8192,16
296,296,266,4598,15,512,8192,16
297,297,276,4892,15,512,8192,16
298,298,276,4910,15,512,8192,16
299,299,266,4520,15,512,8192,16
300,300,266,4614,15,512,8192,16
301,301,262,4382,15,512,8192,16
302,302,280,5092,15,512,8192,16
303,303,278,5094,15,512,8192,16
304,304,280,5076,15,512,8192,16
305,305,258,4290,15,512,8192,16
306,306,270,4682,15,512,8192,16
307,307,266,4578,15,512,8192,16
308,308,248,3994,15,256,4096,16
309,309,287,5308,15,512,8192,16
310,310,278,4982,15,512,8192,16
311,311,274,4930,15,512,8192,16
312,312,269,4678,15,512,8192,16
313,313,273,4866,15,512,8192,16
314,314,268,4614,15,512,8192,16
315,315,281,5052,15,512,8192,16
316,316,278,4968,15,512,8192,16
317,317,261,4384,15,512,8192,16
318,318,251,4038,15,256,4096,16
319,319,285,5184,15,512,8192,16
320,320,269,4656,15,512,8192,16
321,321,262,4432,15,512,8192,16
322,322,285,5252,15,512,8192,16
323,323,300,5780,15,512,8192,16
324,324,269,4602,15,512,8192,16
325,325,271,4710,15,512,8192,16
326,326,266,4558,15,512,8192,16
327,327,273,4864,15,512,8192,16
328,328,307,6062,15,512,8192,16
329,329,245,3844,15,256,4096,16
330,330,256,4222,15,512,8192,16
331,331,267,4726,15,512,8192,16
332,332,299,5766,15,512,8192,16
333,333,264,4636,15,512,8192,16
334,334,264,4480,15,512,8192,16
335,335,264,4564,15,512,8192,16
336,336,248,3936,15,256,4096,16
337,337,274,4830,15,512,8192,16
338,338,283,5164,15,512,8192,16
339,339,278,4970,15,512,8192,16
340,340,267,4546,15,512,8192,16
341,341,265,4562,15,512,8192,16
342,342,280,5052,15,512,8192,16
343,343,266,4554,15,512,8192,16
344,344,291,5396,15,512,8192,16
345,345,276,4884,15,512,8192,16
346,346,267,4500,15,512,8192,16
347,347,262,4564,15,512,8192,16
348,348,293,5564,15,512,8192,16
349,349,269,4642,15,512,8192,16
350,350,257,4244,15,512,8192,16
351,351,279,4994,15,512,8192,16
352,352,275,4848,15,512,8192,16
353,353,276,4900,15,512,8192,16
354,354,269,4674,15,512,8192,16
355,355,274,4872,15,512,8192,16
356,356,260,4358,15,512,8192,16
357,357,263,4472,15,512,8192,16
358,358,284,5186,15,512,8192,16
359,359,259,4314,15,512,8192,16
360,360,265,4468,15,512,8192,16
361,361,264,4490,15,512,8192,16
362,362,282,5194,15,512,8192,16
363,363,249,4050,15,256,4096,16
364,364,272,4852,15,512,8192,16
365,365,260,4372,15,512,8192,16
366,366,275,4872,15,512,8192,16
367,367,280,5046,15,512,8192,16
368,368,259,4378,15,512,8192,16
369,369,254,4150,15,256,8192,16
370,370,267,4564,15,512,8192,16
371,371,275,4928,15,512,8192,16
372,372,289,5394,15,512,8192,16
373,373,285,5272,15,512,8192,16
374,374,273,4930,15,512,8192,16
375,375,290,5372,15,512,8192,16
376,376,275,4812,15,512,8192,16
377,377,272,4728,15,512,8192,16
378,378,256,4182,15,512,8192,16
379,379,260,4460,15,512,8192,16
380,380,264,4438,15,512,8192,16
381,381,264,4432,15,512,8192,16
382,382,256,4302,15,512,8192,16
383,383,271,4698,15,512,8192,16
384,384,265,4578,15,512,8192,16
385,385,267,4568,15,512,8192,16
386,386,283,5182,15,512,8192,16
387,387,252,4112,15,256,8192,16
388,388,284,5182,15,512,8192,16
389,389,267,4562,15,512,8192,16
390,390,267,4602,15,512,8192,16
391,391,286,5302,15,512,8192,16
392,392,293,5532,15,512,8192,16
393,393,265,4636,15,512,8192,16
394,394,279,4968,15,512,8192,16
395,395,267,4642,15,512,8192,16
396,396,276,4962,15,512,8192,16
397,397,269,4682,15,512,8192,16
398,398,279,5070,15,512,8192,16
399,399,264,4494,15,512,8192,16
400,400,259,4324,15,512,8192,16
401,401,264,4584,15,512,8192,16
402,402,292,5618,15,512,8192,16
403,403,276,4892,15,512,8192,16
404,404,284,5250,15,512,8192,16
405,405,271,4726,15,512,8192,16
406,406,246,3878,15,256,4096,16
407,407,280,5096,15,512,8192,16
408,408,276,4866,15,512,8192,16
409,409,286,5286,15,512,8192,16
410,410,263,4448,15,512,8192,16
411,411,279,5048,15,512,8192,16
412,412,279,4956,15,512,8192,16
413,413,282,5110,15,512,8192,16
414,414,266,4640,15,512,8192,16
415,415,293,5522,15,512,8192,16
416,416,286,5272,15,512,8192,16
417,417,290,5430,15,512,8192,16
418,418,272,4728,15,512,8192,16
419,419,272,4794,15,512,8192,16
420,420,247,3906,15,256,4096,16
421,421,268,4628,15,512,8192,16
422,422,252,4090,15,256,4096,16
423,423,287,5352,15,512,8192,16
424,424,271,4778,15,512,8192,16
425,425,255,4174,15,256,8192,16
426,426,265,4522,15,512,8192,16
427,427,262,4386,15,512,8192,16
428,428,281,5042,15,512,8192,16
429,429,272,4860,15,512,8192,16
430,430,259,4358,15,512,8192,16
431,431,267,4562,15,512,8192,16
432,432,291,5460,15,512,8192,16
433,433,267,4580,15,512,8192,16
434,434,254,4156,15,256,8192,16
435,435,267,4642,15,512,8192,16
436,436,274,4830,15,512,8192,16
437,437,263,4452,15,512,8192,16
438,438,279,5074,15,512,8192,16
439,439,263,4514,15,512,8192,16
440,440,263,4480,15,512,8192,16
441,441,263,4484,15,512,8192,16
442,442,268,4638,15,512,8192,16
443,443,246,3918,15,256,4096,16
444,444,272,4800,15,512,8192,16
445,445,280,5038,15,512,8192,16
446,446,273,4818,15,512,8192,16
447,447,277,4958,15,512,8192,16
448,448,282,5130,15,512,8192,16
449,449,245,3904,15,256,4096,16
450,450,268,4622,15,512,8192,16
451,451,277,4980,15,512,8192,16
452,452,282,5142,15,512,8192,16
453,453,275,4948,15,512,8192,16
454,454,274,4828,15,512,8192,16
455,455,255,4156,15,256,8192,16
456,456,281,5192,15,512,8192,16
457,457,258,4272,15,512,8192,16
458,458,262,4452,15,512,8192,16
459,459,272,4822,15,512,8192,16
460,460,261,4358,15,512,8192,16
461,461,273,4822,15,512,8192,16
462,462,289,5346,15,512,8192,16
463,463,252,4052,15,256,4096,16
464,464,292,5508,15,512,8192,16
465,465,260,4396,15,512,8192,16
466,466,285,5204,15,512,8192,16
467,467,284,5216,15,512,8192,16
468,468,281,5102,15,512,8192,16
469,469,271,4678,15,512,8192,16
470,470,256,4260,15,512,8192,16
471,471,249,3986,15,256,4096,16
472,472,262,4412,15,512,8192,16
473,473,291,5466,15,512,8192,16
474,474,277,4980,15,512,8192,16
475,475,269,4656,15,512,8192,16
476,476,263,4504,15,512,8192,16
477,477,281,5124,15,512,8192,16
478,478,297,5676,15,512,8192,16
479,479,290,5504,15,512,8192,16
480,480,266,4558,15,512,8192,16
481,481,273,4856,15,512,8192,16
482,482,275,4856,15,512,8192,16
483,483,282,5108,15,512,8192,16
484,484,270,4742,15,512,8192,16
485,485,280,5030,15,512,8192,16
486,486,270,4760,15,512,8192,16
487,487,285,5214,15,512,8192,16
488,488,264,4512,15,512,8192,16
489,489,254,4232,15,256,8192,16
490,490,277,4916,15,512,8192,16
491,491,274,4964,15,512,8192,16
492,492,271,4754,15,512,8192,16
493,493,256,4188,15,512,8192,16
494,494,275,4926,15,512,8192,16
495,495,264,4508,15,512,8192,16
496,496,266,4534,15,512,8192,16
497,497,275,4924,15,512,8192,16
498,498,271,4704,15,512,8192,16
499,499,271,4714,15,512,8192,16
500,500,283,5188,15,512,8192,16
501,501,275,4850,15,512,8192,16
502,502,272,4768,15,512,8192,16
503,503,271,4744,15,512,8192,16
504,504,260,4342,15,512,8192,16
505,505,273,4872,15,512,8192,16
506,506,272,4746,15,512,8192,16
507,507,265,4522,15,512,8192,16
508,508,273,4736,15,512,8192,16
509,509,277,4986,15,512,8192,16
510,510,272,4816,15,512,8192,16
511,511,282,5152,15,512,8192,16
512,512,284,5232,15,512,8192,16
513,513,262,4484,15,512,8192,16
514,514,294,5596,15,512,8192,16
515,515,290,5378,15,512,8192,16
516,516,267,4646,15,512,8192,16
517,517,261,4346,15,512,8192,16
518,518,266,4638,15,512,8192,16
519,519,253,4112,15,256,8192,16
520,520,280,5046,15,512,8192,16
521,521,284,5222,15,512,8192,16
522,522,283,5248,15,512,8192,16
523,523,267,4634,15,512,8192,16
524,524,281,5054,15,512,8192,16
525,525,279,5078,15,512,8192,16
526,526,274,4798,15,512,8192,16
527,527,262,4424,15,512,8192,16
528,528,261,4392,15,512,8192,16
529,529,277,4948,15,512,8192,16
530,530,279,5004,15,512,8192,16
531,531,305,6124,15,512,8192,16
532,532,266,4590,15,512,8192,16
533,533,278,4950,15,512,8192,16
534,534,257,4318,15,512,8192,16
535,535,272,4798,15,512,8192,16
536,536,271,4720,15,512,8192,16
537,537,272,4830,15,512,8192,16
538,538,273,4810,15,512,8192,16
539,539,264,4428,15,512,8192,16
540,540,285,5208,15,512,8192,16
541,541,268,4650,15,512,8192,16
542,542,251,4046,15,256,4096,16
543,543,274,4818,15,512,8192,16
544,544,272,4776,15,512,8192,16
545,545,269,4606,15,512,8192,16
546,546,292,5460,15,512,8192,16
547,547,281,5050,15,512,8192,16
548,548,258,4336,15,512,8192,16
549,549,292,5566,15,512,8192,16
550,550,266,4538,15,512,8192,16
551,551,270,4740,15,512,8192,16
552,552,269,4656,15,512,8192,16
553,553,260,4404,15,512,8192,16
554,554,280,5048,15,512,8192,16
555,555,261,4374,15,512,8192,16
556,556,271,4666,15,512,8192,16
557,557,272,4836,15,512,8192,16
558,558,270,4670,15,512,8192,16
559,559,261,4392,15,512,8192,16
560,560,282,5252,15,512,8192,16
561,561,254,4182,15,256,8192,16
562,562,270,4622,15,512,8192,16
563,563,256,4248,15,512,8192,16
564,564,281,5048,15,512,8192,16
565,565,269,4636,15,512,8192,16
566,566,265,4530,15,512,8192,16
567,567,284,5198,15,512,8192,16
568,568,275,4896,15,512,8192,16
569,569,259,4324,15,512,8192,16
570,570,276,4916,15,512,8192,16
571,571,266,4598,15,512,8192,16
572,572,282,5136,15,512,8192,16
573,573,270,4752,15,512,8192,16
574,574,251,4012,15,256,4096,16
575,575,274,4856,15,512,8192,16
576,576,282,5184,15,512,8192,16
577,577,259,4368,15,512,8192,16
578,578,256,4188,15,512,8192,16
579,579,279,5082,15,512,8192,16
580,580,270,4752,15,512,8192,16
581,581,255,4146,15,256,8192,16
582,582,253,4180,15,256,8192,16
583,583,273,4762,15,512,8192,16
584,584,267,4672,15,512,8192,16
585,585,272,4858,15,512,8192,16
586,586,259,4362,15,512,8192,16
587,587,281,5102,15,512,8192,16
588,588,261,4436,15,512,8192,16
589,589,266,4502,15,512,8192,16
590,590,280,5056,15,512,8192,16
591,591,288,5384,15,512,8192,16
592,592,262,4478,15,512,8192,16
593,593,263,4532,15,512,8192,16
594,594,264,4478,15,512,8192,16
595,595,284,5188,15,512,8192,16
596,596,275,4952,15,512,8192,16
597,597,267,4566,15,512,8192,16
598,598,273,4850,15,512,8192,16
599,599,274,4822,15,512,8192,16
600,600,273,4876,15,512,8192,16
601,601,234,3514,15,256,4096,16
602,602,267,4654,15,512,8192,16
603,603,273,4920,15,512,8192,16
604,604,275,4930,15,512,8192,16
605,605,274,4802,15,512,8192,16
606,606,274,4836,15,512,8192,16
607,607,251,4048,15,256,4096,16
608,608,273,4718,15,512,8192,16
609,609,282,5146,15,512,8192,16
610,610,271,4758,15,512,8192,16
611,611,264,4572,15,512,8192,16
612,612,265,4502,15,512,8192,16
613,613,288,5368,15,512,8192,16
614,614,273,4796,15,512,8192,16
615,615,268,4614,15,512,8192,16
616,616,264,4524,15,512,8192,16
617,617,293,5628,15,512,8192,16
618,618,252,4204,15,256,8192,16
619,619,246,3930,15,256,4096,16
620,620,260,4372,15,512,8192,16
621,621,271,4764,15,512,8192,16
622,622,272,4750,15,512,8192,16
623,623,260,4306,15,512,8192,16
624,624,270,4724,15,512,8192,16
625,625,278,5092,15,512,8192,16
626,626,258,4334,15,512,8192,16
627,627,277,4990,15,512,8192,16
628,628,284,5254,15,512,8192,16
629,629,270,4658,15,512,8192,16
630,630,255,4198,15,256,8192,16
631,631,283,5238,15,512,8192,16
632,632,272,4720,15,512,8192,16
633,633,285,5216,15,512,8192,16
634,634,273,4796,15,512,8192,16
635,635,260,4292,15,512,8192,16
636,636,282,5198,15,512,8192,16
637,637,288,5372,15,512,8192,16
638,638,284,5276,15,512,8192,16
639,639,273,4782,15,512,8192,16
640,640,276,4926,15,512,8192,16
641,641,262,4476,15,512,8192,16
642,642,270,4678,15,512,8192,16
643,643,276,4858,15,512,8192,16
644,644,259,4338,15,512,8192,16
645,645,274,4846,15,512,8192,16
646,646,268,4634,15,512,8192,16
647,647,280,5062,15,512,8192,16
648,648,254,4146,15,256,8192,16
649,649,274,4794,15,512,8192,16
650,650,296,5668,15,512,8192,16
651,651,275,4864,15,512,8192,16
652,652,281,5144,15,512,8192,16
653,653,261,4378,15,512,8192,16
654,654,258,4298,15,512,8192,16
655,655,269,4738,15,512,8192,16
656,656,265,4542,15,512,8192,16
657,657,262,4428,15,512,8192,16
658,658,269,4700,15,512,8192,16
659,659,284,5232,15,512,8192,16
660,660,281,5088,15,512,8192,16
661,661,270,4854,15,512,8192,16
662,662,264,4516,15,512,8192,16
663,663,255,4224,15,256,8192,16
664,664,270,4686,15,512,8192,16
665,665,280,5118,15,512,8192,16
666,666,257,4184,15,512,8192,16
667,667,292,5530,15,512,8192,16
668,668,267,4610,15,512,8192,16
669,669,282,5182,15,512,8192,16
670,670,262,4440,15,512,8192,16
671,671,260,4336,15,512,8192,16
672,672,278,5040,15,512,8192,16
673,673,256,4302,15,512,8192,16
674,674,264,4520,15,512,8192,16
675,675,259,4396,15,512,8192,16
676,676,261,4372,15,512,8192,16
677,677,273,4836,15,512,8192,16
678,678,278,5004,15,512,8192,16
679,679,264,4604,15,512,8192,16
680,680,268,4606,15,512,8192,16
681,681,278,5006,15,512,8192,16
682,682,286,5316,15,512,8192,16
683,683,257,4258,15,512,8192,16
684,684,271,4714,15,512,8192,16
685,685,296,5618,15,512,8192,16
686,686,263,4454,15,512,8192,16
687,687,285,5234,15,512,8192,16
688,688,275,4832,15,512,8192,16
689,689,270,4630,15,512,8192,16
690,690,273,4798,15,512,8192,16
691,691,257,4242,15,512,8192,16
692,692,264,4446,15,512,8192,16
693,693,275,4864,15,512,8192,16
694,694,270,4690,15,512,8192,16
695,695,266,4686,15,512,8192,16
696,696,272,4754,15,512,8192,16
697,697,262,4380,15,512,8192,16
698,698,262,4422,15,512,8192,16
699,699,274,4848,15,512,8192,16
700,700,271,4764,15,512,8192,16
701,701,251,4176,15,256,8192,16
702,702,276,4884,15,512,8192,16
703,703,273,4818,15,512,8192,16
704,704,272,4746,15,512,8192,16
705,705,263,4498,15,512,8192,16
706,706,282,5174,15,512,8192,16
707,707,260,4344,15,512,8192,16
708,708,267,4614,15,512,8192,16
709,709,266,4674,15,512,8192,16
710,710,267,4652,15,512,8192,16
711,711,284,5218,15,512,8192,16
712,712,272,4860,15,512,8192,16
713,713,249,3984,15,256,4096,16
714,714,257,4280,15,512,8192,16
715,715,252,4136,15,256,8192,16
716,716,279,5020,15,512,8192,16
717,717,276,5012,15,512,8192,16
718,718,288,5346,15,512,8192,16
719,719,242,3846,15,256,4096,16
720,720,272,4796,15,512,8192,16
721,721,255,4172,15,256,8192,16
722,722,279,5028,15,512,8192,16
723,723,283,5142,15,512,8192,16
724,724,262,4392,15,512,8192,16
725,725,276,4938,15,512,8192,16
726,726,285,5286,15,512,8192,16
727,727,256,4230,15,512,8192,16
728,728,258,4222,15,512,8192,16
729,729,242,3806,15,256,4096,16
730,730,271,4810,15,512,8192,16
731,731,259,4278,15,512,8192,16
732,732,262,4448,15,512,8192,16
733,733,266,4508,15,512,8192,16
734,734,270,4786,15,512,8192,16
735,735,282,5100,15,512,8192,16
736,736,297,5670,15,512,8192,16
737,737,275,4818,15,512,8192,16
738,738,276,4950,15,512,8192,16
739,739,265,4462,15,512,8192,16
740,740,270,4708,15,512,8192,16
741,741,272,4828,15,512,8192,16
742,742,281,5108,15,512,8192,16
743,743,240,3714,15,256,4096,16
744,744,259,4300,15,512,8192,16
745,745,285,5254,15,512,8192,16
746,746,272,4814,15,512,8192,16
747,747,269,4598,15,512,8192,16
748,748,280,5100,15,512,8192,16
749,749,269,4738,15,512,8192,16
750,750,273,4794,15,512,8192,16
751,751,271,4786,15,512,8192,16
752,752,248,4002,15,256,4096,16
753,753,270,4684,15,512,8192,16
754,754,264,4452,15,512,8192,16
755,755,269,4674,15,512,8192,16
756,756,238,3684,15,256,4096,16
757,757,277,4930,15,512,8192,16
758,758,261,4536,15,512,8192,16
759,759,261,4434,15,512,8192,16
760,760,271,4788,15,512,8192,16
761,761,284,5146,15,512,8192,16
762,762,278,5074,15,512,8192,16
763,763,285,5374,15,512,8192,16
764,764,273,4756,15,512,8192,16
765,765,282,5146,15,512,8192,16
766,766,263,4442,15,512,8192,16
767,767,269,4734,15,512,8192,16
768,768,274,4914,15,512,8192,16
769,769,258,4298,15,512,8192,16
